ee1e07ec-4186-43f6-82de-bad440fcdd44,7/13/2021 18:07:07,ObtainLoot,Your Character,Byakko Totem,1,0
ebd86781-0a0f-45b0-a4e1-82e6678e4a78,7/13/2021 18:07:11,AddLoot,,Byakko's Cane,1,0
180862ed-4bad-4df0-8c60-a85f2f091ea4,7/13/2021 18:07:11,AddLoot,,Auspicious Kamuy Fife,1,0
4dcd340f-333a-41e0-aeb0-d7097331275b,7/13/2021 18:07:13,CastLoot,Maybe Leion,Byakko's Cane,1,0
a5a0d66f-8ad3-45dc-a30e-2130fa78b7f8,7/13/2021 18:07:14,CastLoot,Maybe Leion,Auspicious Kamuy Fife,1,0
6d0a8c04-d301-4876-9ea3-5f0957f46215,7/13/2021 18:07:14,CastLoot,Luwu Xp,Auspicious Kamuy Fife,1,0
7a92455e-8034-4121-8c00-46fb6a0dd9ea,7/13/2021 18:07:14,CastLoot,Karou Cookiepouch,Byakko's Cane,1,0
74a46c2c-c885-4e20-9bdf-70a5cec9df3b,7/13/2021 18:07:14,CastLoot,Kazane Shiba,Byakko's Cane,1,0
5beace30-9fe0-4a91-af61-8e10b98bbea2,7/13/2021 18:07:14,CastLoot,Your Character,Auspicious Kamuy Fife,1,0
bed56cee-2d57-42b5-ac4e-2e36db73f70a,7/13/2021 18:07:14,CastLoot,Amye Wyldheart,Auspicious Kamuy Fife,1,0
7c1cb2fe-6244-4987-9134-03785a751b15,7/13/2021 18:07:15,CastLoot,Luwu Xp,Byakko's Cane,1,0
90b45ec3-c69a-45df-b71c-d1231ce2e724,7/13/2021 18:07:15,CastLoot,Kazane Shiba,Auspicious Kamuy Fife,1,0
bfe34eb1-e67b-4cea-9633-edea9ddff5e6,7/13/2021 18:07:16,CastLoot,Karou Cookiepouch,Auspicious Kamuy Fife,1,0
33a18c8e-bf26-4f93-81d7-17c4a98fd352,7/13/2021 18:07:16,CastLoot,Your Character,Byakko's Cane,1,0
9044f998-d275-4871-a746-e1157d7a6423,7/13/2021 18:07:17,CastLoot,Amye Wyldheart,Byakko's Cane,1,0
4eeab3a2-ce98-4fc6-ad97-83cb129ce093,7/13/2021 18:07:17,CastLoot,Kame Ha,Auspicious Kamuy Fife,1,0
7ad3490e-69be-4be7-9f1f-fa6f5cb52f04,7/13/2021 18:07:18,CastLoot,Akito Zuta,Auspicious Kamuy Fife,1,0
464823ed-d761-4a1f-ae8f-5996a89f5153,7/13/2021 18:07:18,NeedLoot,Your Character,Auspicious Kamuy Fife,1,56
21b098ac-da63-45bc-bce0-e734e810340d,7/13/2021 18:07:18,NeedLoot,Karou Cookiepouch,Auspicious Kamuy Fife,1,75
0a71d60f-301a-4b19-8fa7-a0742c3a8065,7/13/2021 18:07:18,NeedLoot,Maybe Leion,Auspicious Kamuy Fife,1,21
1f6ca975-0720-495f-9e14-579059f3ff59,7/13/2021 18:07:18,NeedLoot,Amye Wyldheart,Auspicious Kamuy Fife,1,80
34b34b07-6c57-4af8-90fb-48e08faa8193,7/13/2021 18:07:18,ObtainLoot,Amye Wyldheart,Auspicious Kamuy Fife,1,0
7c56bd31-b4fc-4fb3-8a7e-21e3da7d038e,7/13/2021 18:07:18,CastLoot,Kame Ha,Byakko's Cane,1,0
acdc3d56-8f41-4d52-b7d6-9c6f2f59805c,7/13/2021 18:07:20,CastLoot,Akito Zuta,Byakko's Cane,1,0
b3cb2c3b-e3e3-40f3-ba6c-0d2104da9912,7/13/2021 18:07:20,NeedLoot,Kame Ha,Byakko's Cane,1,3
bdf3c4e8-f20b-4f28-9dce-fc916224e9fe,7/13/2021 18:07:20,ObtainLoot,Kame Ha,Byakko's Cane,1,0
42f5d7dd-bea2-4e4f-a58f-61ceb6bb3bbf,7/13/2021 18:15:14,ObtainLoot,Your Character,Byakko Totem,1,0
aa8bfce9-3f0d-47cb-b9d6-af3ae66937a2,7/13/2021 18:15:18,AddLoot,,Byakko's Stone Sword,1,0
0a8a4fc5-a96c-41e2-afa2-50f184ecd985,7/13/2021 18:15:18,AddLoot,,Byakko's Shield,1,0
edd29f88-836f-4a89-bd9c-1dc68ce42c36,7/13/2021 18:15:20,CastLoot,Maybe Leion,Byakko's Stone Sword,1,0
4a15d5fc-f2aa-416d-9fc4-6d23bb856073,7/13/2021 18:15:20,CastLoot,Luwu Xp,Byakko's Stone Sword,1,0
caee33da-e490-4e5b-a009-39e7a7aeb370,7/13/2021 18:15:20,CastLoot,Kame Ha,Byakko's Stone Sword,1,0
e2d24243-a96f-429d-a26f-47675838890d,7/13/2021 18:15:21,CastLoot,Amye Wyldheart,Byakko's Stone Sword,1,0
6433078c-b022-4334-a93a-12657dd4096c,7/13/2021 18:15:21,CastLoot,Luwu Xp,Byakko's Shield,1,0
36304e88-b324-4d34-b5b7-83ee6bb67685,7/13/2021 18:15:22,CastLoot,Your Character,Byakko's Stone Sword,1,0
bc72645e-bd18-4722-900f-8dda28a4642d,7/13/2021 18:15:22,CastLoot,Kame Ha,Byakko's Shield,1,0
097ada2c-07e4-4b42-80dd-994f936e1e9f,7/13/2021 18:15:22,CastLoot,Akito Zuta,Byakko's Stone Sword,1,0
de9b0954-5b58-4fc1-9b47-3f3fc01d94a3,7/13/2021 18:15:22,CastLoot,Maybe Leion,Byakko's Shield,1,0
7630b93b-1211-47dd-9a85-7166ccc7806d,7/13/2021 18:15:23,CastLoot,Amye Wyldheart,Byakko's Shield,1,0
8961de23-a94c-427c-9978-ee85b4635946,7/13/2021 18:15:23,CastLoot,Your Character,Byakko's Shield,1,0
1406109e-fc70-44e2-8aff-8337c1f0300c,7/13/2021 18:15:24,CastLoot,Akito Zuta,Byakko's Shield,1,0
91163892-193f-4141-b49e-d5d974d9fd79,7/13/2021 18:15:24,CastLoot,Karou Cookiepouch,Byakko's Stone Sword,1,0
5478509f-704a-4e73-afb6-e5e21495e27b,7/13/2021 18:15:24,NeedLoot,Your Character,Byakko's Stone Sword,1,49
404ac4dc-24d1-4ed6-bb81-2da998275138,7/13/2021 18:15:24,ObtainLoot,Your Character,Byakko's Stone Sword,1,0
bb871571-58c7-47fc-87a9-5a1b61fb3c62,7/13/2021 18:15:26,CastLoot,Karou Cookiepouch,Byakko's Shield,1,0
0ad4ec6c-cebd-4471-9c44-c50f2171d0d0,7/13/2021 18:15:26,NeedLoot,Your Character,Byakko's Shield,1,6
3d5575e4-ba02-4dec-9095-38ea60c8badb,7/13/2021 18:15:26,ObtainLoot,Your Character,Byakko's Shield,1,0
ada8c115-a852-41ad-8a0f-371ef4254189,7/13/2021 18:21:42,ObtainLoot,Your Character,Byakko Totem,1,0
08094a93-5991-43d5-8e87-2bbc5885ac07,7/13/2021 18:21:46,AddLoot,,Byakko's Ephemeris,1,0
74f55f41-77db-4eff-9060-25aa3e9c4c18,7/13/2021 18:21:48,CastLoot,Maybe Leion,Byakko's Ephemeris,1,0
bfc38bdf-da53-4768-b37b-50ae5ddc2b73,7/13/2021 18:21:48,CastLoot,Luwu Xp,Byakko's Ephemeris,1,0
15c0aefc-8749-45e0-ab02-25550cdd3bb8,7/13/2021 18:21:49,CastLoot,Kame Ha,Byakko's Ephemeris,1,0
e0928c63-6dce-4788-ab63-9aed54e9bd64,7/13/2021 18:21:49,CastLoot,Karou Cookiepouch,Byakko's Ephemeris,1,0
e23233ec-f55c-4bcb-976f-a6ace2983d9b,7/13/2021 18:21:49,CastLoot,Akito Zuta,Byakko's Ephemeris,1,0
5af8542d-9a2f-4af5-80d7-7bdc02341ed5,7/13/2021 18:21:49,CastLoot,Your Character,Byakko's Ephemeris,1,0
698a6e58-ad7f-462d-8435-a2218e6ffbf0,7/13/2021 18:21:50,CastLoot,Amye Wyldheart,Byakko's Ephemeris,1,0
7fe0118c-cf85-48c7-9e03-d8a448460133,7/13/2021 18:21:50,GreedLoot,Amye Wyldheart,Byakko's Ephemeris,1,62
4abdcb54-697a-4bb3-a66a-5cd4ee10dfb9,7/13/2021 18:21:50,GreedLoot,Your Character,Byakko's Ephemeris,1,55
1dac8ab9-add1-42d9-a7a4-7a11af8e3cb5,7/13/2021 18:21:50,GreedLoot,Karou Cookiepouch,Byakko's Ephemeris,1,56
c5e869d7-62a0-4046-83c1-431cb82732a4,7/13/2021 18:21:50,GreedLoot,Akito Zuta,Byakko's Ephemeris,1,1
c286ae41-3534-4526-b9e8-7d289702e212,7/13/2021 18:21:50,GreedLoot,Kame Ha,Byakko's Ephemeris,1,10
2452e940-2578-49bb-84ab-832c024dac58,7/13/2021 18:21:50,GreedLoot,Maybe Leion,Byakko's Ephemeris,1,21
e9217fdd-dd2c-4738-9d41-17706b37b6cf,7/13/2021 18:21:50,GreedLoot,Luwu Xp,Byakko's Ephemeris,1,58
02ad398a-f402-457c-9aad-7856727b825b,7/13/2021 18:21:50,ObtainLoot,Amye Wyldheart,Byakko's Ephemeris,1,0
eacacdf7-d4e7-4123-8640-167335bfbd95,7/13/2021 18:27:54,ObtainLoot,Your Character,Byakko Totem,1,0
59638327-d6e0-4c72-81c1-9cd12d0f22cb,7/13/2021 18:27:57,AddLoot,,Byakko's Lance,1,0
1aaa50b5-3e39-4541-a230-bcf855dc07c2,7/13/2021 18:27:59,CastLoot,Maybe Leion,Byakko's Lance,1,0
ca131155-c4a1-44b4-bb69-131eadc78471,7/13/2021 18:28:00,CastLoot,Your Character,Byakko's Lance,1,0
d1ebe76a-1921-4531-99fc-ff4a2f729481,7/13/2021 18:28:00,CastLoot,Luwu Xp,Byakko's Lance,1,0
04ff2070-d0c9-4322-a6c7-a0f80ac6262c,7/13/2021 18:28:00,CastLoot,Karou Cookiepouch,Byakko's Lance,1,0
0c456b41-c159-4963-8c7f-78ea0af94fcf,7/13/2021 18:28:02,CastLoot,Kame Ha,Byakko's Lance,1,0
798f7070-9b8e-494a-b020-18c6f2ac97ac,7/13/2021 18:28:02,CastLoot,Amye Wyldheart,Byakko's Lance,1,0
91233f71-7619-4811-8549-633a4d234f91,7/13/2021 18:28:06,CastLoot,Akito Zuta,Byakko's Lance,1,0
3fb4ae1f-cac5-412e-889a-31a117bf41b0,7/13/2021 18:28:06,GreedLoot,Karou Cookiepouch,Byakko's Lance,1,29
6f5a4e03-2878-47d8-b5b4-f1bc1d0fb9a4,7/13/2021 18:28:06,GreedLoot,Maybe Leion,Byakko's Lance,1,68
4f9901a8-1a3c-4877-9bd8-144343a2fa2f,7/13/2021 18:28:06,GreedLoot,Luwu Xp,Byakko's Lance,1,10
c6a5f5be-a2e0-46e6-b5a4-835124aab2ef,7/13/2021 18:28:06,GreedLoot,Kame Ha,Byakko's Lance,1,8
d953fc8e-b3a1-477e-850d-e2a9791b3298,7/13/2021 18:28:06,GreedLoot,Your Character,Byakko's Lance,1,49
32e377e8-15e0-4016-bba9-a70c479f36b7,7/13/2021 18:28:06,ObtainLoot,Maybe Leion,Byakko's Lance,1,0
36282eda-13f4-489c-9904-0ebdedb51c18,7/13/2021 18:34:00,ObtainLoot,Your Character,Byakko Totem,1,0
baaa562b-65ad-4c2c-a930-c2b92de8fe19,7/13/2021 18:34:03,AddLoot,,Byakko's Rod,1,0
9c609cfb-47bd-4cfa-92d7-69310554b054,7/13/2021 18:34:05,CastLoot,Maybe Leion,Byakko's Rod,1,0
f40f6010-c95f-4539-8fe3-024cffe38951,7/13/2021 18:34:05,CastLoot,Luwu Xp,Byakko's Rod,1,0
6f2c8685-cfc3-4739-966a-108a7d750ffc,7/13/2021 18:34:07,CastLoot,Kame Ha,Byakko's Rod,1,0
c7c5c4a4-31b0-4144-b813-8803f15920e4,7/13/2021 18:34:07,CastLoot,Karou Cookiepouch,Byakko's Rod,1,0
f4126f62-f997-47b3-b970-37f7fc14826e,7/13/2021 18:34:08,CastLoot,Akito Zuta,Byakko's Rod,1,0
1d9eb448-4e4b-4cc9-b9b4-c8eeeb3cd053,7/13/2021 18:34:08,CastLoot,Your Character,Byakko's Rod,1,0
ae451167-6343-4eb6-a210-e1ecd760d500,7/13/2021 18:34:09,CastLoot,Amye Wyldheart,Byakko's Rod,1,0
db0553fd-f049-4d4d-8395-d90d6df9741d,7/13/2021 18:34:09,GreedLoot,Maybe Leion,Byakko's Rod,1,36
b41b8987-1296-4f1c-b1b4-41c02f0068cd,7/13/2021 18:34:09,GreedLoot,Kame Ha,Byakko's Rod,1,79
9c40b794-1a94-4861-9666-a8a8ff496208,7/13/2021 18:34:09,GreedLoot,Amye Wyldheart,Byakko's Rod,1,34
9617b3cc-1526-44cf-ad3b-ca1cf0dccd59,7/13/2021 18:34:09,GreedLoot,Karou Cookiepouch,Byakko's Rod,1,81
c5d2b6ae-b819-4b5d-b8e4-bfbaba464ed7,7/13/2021 18:34:09,GreedLoot,Luwu Xp,Byakko's Rod,1,57
52be562f-01cf-40c3-bfff-cea2565e15af,7/13/2021 18:34:09,GreedLoot,Your Character,Byakko's Rod,1,19
ebaf8fe1-7002-4068-b5b1-3ade8841fc94,7/13/2021 18:34:09,GreedLoot,Akito Zuta,Byakko's Rod,1,97
8121b659-2605-4963-881a-e1655fdad8ea,7/13/2021 18:34:09,ObtainLoot,Akito Zuta,Byakko's Rod,1,0
f84bd9c4-2798-4b90-9a5a-83de67c8dd17,7/13/2021 18:46:38,ObtainLoot,Your Character,Byakko Totem,1,0
4225f2c6-bd84-41ca-a070-05dacef747c1,7/13/2021 18:46:42,AddLoot,,Byakko's Estoc,1,0
8a8c98da-3081-4821-9c74-42cfc7759c8b,7/13/2021 18:46:42,AddLoot,,Auspicious Kamuy Fife,1,0
eb8a17b3-7f5f-480a-a97a-a0f96896c2dc,7/13/2021 18:46:42,AddLoot,,Byakko's Mane,1,0
2ec35a3c-48db-4c92-b54a-324d9b7d393c,7/13/2021 18:46:44,CastLoot,Maybe Leion,Byakko's Estoc,1,0
821d54da-6634-45da-bd93-33e83d17a3b6,7/13/2021 18:46:44,CastLoot,Your Character,Byakko's Mane,1,0
93dd4e02-d238-44e3-82fa-61d81fb303b0,7/13/2021 18:46:45,CastLoot,Luwu Xp,Byakko's Mane,1,0
f5ecd0fe-7a1b-4419-9860-8b9c6aa2a200,7/13/2021 18:46:46,CastLoot,Your Character,Auspicious Kamuy Fife,1,0
cdc5df12-8486-4187-a916-2e106a0cfc39,7/13/2021 18:46:46,CastLoot,Maybe Leion,Auspicious Kamuy Fife,1,0
a6370e8e-0df3-43be-964f-c49b40b0a860,7/13/2021 18:46:46,CastLoot,Karou Cookiepouch,Byakko's Estoc,1,0
0f42661b-bd17-4cd6-9e32-20f2d579f7e9,7/13/2021 18:46:46,CastLoot,Luwu Xp,Byakko's Estoc,1,0
fe089b5a-ce06-4d31-b954-959ca23477ed,7/13/2021 18:46:47,CastLoot,Kame Ha,Byakko's Mane,1,0
09e88b94-e4a5-49e4-87ba-50858f25d253,7/13/2021 18:46:47,CastLoot,Maybe Leion,Byakko's Mane,1,0
da368835-1825-4b57-ac65-e8abf0c708a3,7/13/2021 18:46:47,CastLoot,Amye Wyldheart,Byakko's Estoc,1,0
8bf45f63-e891-4c55-998e-a2aca0a2d56a,7/13/2021 18:46:47,CastLoot,Luwu Xp,Auspicious Kamuy Fife,1,0
c14aca7c-dbaf-437b-8db6-7ec27006e87b,7/13/2021 18:46:48,CastLoot,Karou Cookiepouch,Auspicious Kamuy Fife,1,0
25bc65e9-e09b-465e-b23d-0fe37b3571bb,7/13/2021 18:46:48,CastLoot,Akito Zuta,Byakko's Estoc,1,0
7f167572-6c6d-4114-aef3-076d14f2c79a,7/13/2021 18:46:49,CastLoot,Amye Wyldheart,Byakko's Mane,1,0
23d859da-824b-40ed-a47b-e1852236b713,7/13/2021 18:46:50,CastLoot,Akito Zuta,Auspicious Kamuy Fife,1,0
9593f20e-abfb-4269-a28e-df14207c9fb2,7/13/2021 18:46:50,CastLoot,Karou Cookiepouch,Byakko's Mane,1,0
5eb0faca-f8ba-4610-a927-f5d4e12f81b7,7/13/2021 18:46:50,CastLoot,Amye Wyldheart,Auspicious Kamuy Fife,1,0
c465dc1c-c829-497e-9b07-ce0abaec9a20,7/13/2021 18:46:53,CastLoot,Akito Zuta,Byakko's Mane,1,0
11bd3679-0056-4d5b-9b9f-a43b8620cdb5,7/13/2021 18:46:53,NeedLoot,Karou Cookiepouch,Byakko's Mane,1,32
458e21d0-93eb-4847-98dc-479a42f386d6,7/13/2021 18:46:53,NeedLoot,Kame Ha,Byakko's Mane,1,96
ab0ce878-8c5e-444d-8ff4-4619216abb97,7/13/2021 18:46:53,NeedLoot,Your Character,Byakko's Mane,1,62
8a4e765a-8c9f-422f-a9fa-a9694f7797d6,7/13/2021 18:46:53,NeedLoot,Maybe Leion,Byakko's Mane,1,20
ace5796a-6c23-4eb5-b1fe-7807d62c372d,7/13/2021 18:46:53,NeedLoot,Amye Wyldheart,Byakko's Mane,1,25
d4c6cee4-7c29-42bf-aaee-6280f5ef4ffd,7/13/2021 18:46:53,NeedLoot,Luwu Xp,Byakko's Mane,1,8
155ef686-a313-4146-8313-8750a600b7ac,7/13/2021 18:46:53,NeedLoot,Akito Zuta,Byakko's Mane,1,11
43238886-c015-42ab-8472-49a22e2cec6d,7/13/2021 18:46:53,ObtainLoot,Kame Ha,Byakko's Mane,1,0
dd5164c4-7c65-41c1-842f-ef1ab4e99a6e,7/13/2021 18:46:58,CastLoot,Your Character,Byakko's Estoc,1,0
21ba3dfb-67ec-4909-b328-293d19a68949,7/13/2021 18:47:02,CastLoot,Kame Ha,Byakko's Estoc,1,0
0f4b6bae-c227-45bf-b40d-bc4953133fe0,7/13/2021 18:47:02,NeedLoot,Amye Wyldheart,Byakko's Estoc,1,20
5b7515b0-7d66-4a46-b970-a0f741ee8c47,7/13/2021 18:47:02,ObtainLoot,Amye Wyldheart,Byakko's Estoc,1,0
b1949824-8e5d-4e5c-976c-527460f5175f,7/13/2021 18:47:04,CastLoot,Kame Ha,Auspicious Kamuy Fife,1,0
4e9be208-d3cb-4c4d-b3cc-2ffa69337b35,7/13/2021 18:47:04,NeedLoot,Karou Cookiepouch,Auspicious Kamuy Fife,1,48
09f5c736-d8c5-4525-8be2-3479ecdb7fc3,7/13/2021 18:47:04,NeedLoot,Your Character,Auspicious Kamuy Fife,1,98
fbd46b68-d610-44aa-8d17-f01ffb60eaf7,7/13/2021 18:47:04,NeedLoot,Maybe Leion,Auspicious Kamuy Fife,1,49
5bae94ad-17d0-44af-afe4-455629f77363,7/13/2021 18:47:04,ObtainLoot,Your Character,Auspicious Kamuy Fife,1,0
f199dccb-baad-44e4-b090-65c22bff1e4a,7/13/2021 18:53:23,ObtainLoot,Your Character,Byakko Totem,1,0
bf55842e-7165-464d-a60d-7fb085c0fdb7,7/13/2021 18:53:28,AddLoot,,Byakko's Greatsword,1,0
036ded94-6eb7-48c2-bedf-2c4866276723,7/13/2021 18:53:28,AddLoot,,Auspicious Kamuy Fife,1,0
cd8a7680-3b11-4bbf-8bde-7c1e61b700a2,7/13/2021 18:53:28,AddLoot,,Byakko's Mane,1,0
cd6b48ea-4891-4b75-9e33-c3ba0826d434,7/13/2021 18:53:30,CastLoot,Luwu Xp,Byakko's Mane,1,0
9c836526-2baf-49dc-8587-62163df4f029,7/13/2021 18:53:31,CastLoot,Your Character,Auspicious Kamuy Fife,1,0
2ef1317c-d864-417b-b3b0-03becfde86f9,7/13/2021 18:53:31,CastLoot,Karou Cookiepouch,Byakko's Greatsword,1,0
820214b8-6784-446c-986f-ce219414c9f8,7/13/2021 18:53:32,CastLoot,Luwu Xp,Auspicious Kamuy Fife,1,0
69598ee4-2e39-4991-bf01-58b7672d5d25,7/13/2021 18:53:33,CastLoot,Amye Wyldheart,Byakko's Greatsword,1,0
7a416c2e-4079-43c1-b3c5-cc6e4e682fff,7/13/2021 18:53:33,CastLoot,Akito Zuta,Byakko's Greatsword,1,0
f14f74d2-0d59-434a-b709-8d49b848f041,7/13/2021 18:53:33,CastLoot,Your Character,Byakko's Greatsword,1,0
2b430a3c-9a97-437b-a0af-eeafe5502586,7/13/2021 18:53:33,CastLoot,Luwu Xp,Byakko's Greatsword,1,0
9486f543-07f8-48ae-9ff8-7cd7bb8ab3f4,7/13/2021 18:53:33,CastLoot,Karou Cookiepouch,Auspicious Kamuy Fife,1,0
12e05e81-9c18-441a-8828-b0e57a171f0b,7/13/2021 18:53:34,CastLoot,Kame Ha,Byakko's Mane,1,0
a027234c-4c8a-4740-8add-900c70537d85,7/13/2021 18:53:35,CastLoot,Amye Wyldheart,Byakko's Mane,1,0
43addbba-9a9d-411a-b4e2-eb43fff1c00e,7/13/2021 18:53:35,CastLoot,Akito Zuta,Auspicious Kamuy Fife,1,0
1a2eb24a-2710-4122-8c05-20c8839b31dc,7/13/2021 18:53:35,CastLoot,Kame Ha,Byakko's Greatsword,1,0
75d060dc-fb7a-4b3c-af6a-d637350d90d4,7/13/2021 18:53:36,CastLoot,Your Character,Byakko's Mane,1,0
cf790ed5-3ba2-421a-ad62-61bbbed05d66,7/13/2021 18:53:36,CastLoot,Karou Cookiepouch,Byakko's Mane,1,0
f9be67a6-fc07-48b7-b1c0-55c5bf32202f,7/13/2021 18:53:36,CastLoot,Amye Wyldheart,Auspicious Kamuy Fife,1,0
13034dbe-d101-46b7-91b8-b34d5425646d,7/13/2021 18:53:36,CastLoot,Maybe Leion,Byakko's Greatsword,1,0
0ff05ba2-2257-49ce-847f-750b7666c157,7/13/2021 18:53:36,GreedLoot,Amye Wyldheart,Byakko's Greatsword,1,61
7b66c4a5-c743-4916-86b9-641d4eca9cc5,7/13/2021 18:53:36,GreedLoot,Karou Cookiepouch,Byakko's Greatsword,1,65
eebd2dce-0382-4cde-bfdd-972cf9b21bc2,7/13/2021 18:53:36,GreedLoot,Your Character,Byakko's Greatsword,1,51
02a51bca-b72d-4410-a4bd-2c6485fd910d,7/13/2021 18:53:36,GreedLoot,Akito Zuta,Byakko's Greatsword,1,48
262f660c-3b58-4158-8e17-b70433325b76,7/13/2021 18:53:36,GreedLoot,Luwu Xp,Byakko's Greatsword,1,34
4920001c-0f8b-4c18-b491-cfbb5971b0ba,7/13/2021 18:53:36,GreedLoot,Kame Ha,Byakko's Greatsword,1,10
bcfc7aa4-90dd-475d-b42b-c46e8d714dfe,7/13/2021 18:53:36,GreedLoot,Maybe Leion,Byakko's Greatsword,1,81
5409795b-ce63-48f8-be89-cdfe84d278f7,7/13/2021 18:53:36,ObtainLoot,Maybe Leion,Byakko's Greatsword,1,0
213f751a-4ddc-4545-80b5-805905b0f143,7/13/2021 18:53:37,CastLoot,Kame Ha,Auspicious Kamuy Fife,1,0
ec57eb82-6a81-46c1-ad5e-e2612f1ea149,7/13/2021 18:53:37,CastLoot,Akito Zuta,Byakko's Mane,1,0
73969500-d0c6-4bc9-8975-511526b9f1a7,7/13/2021 18:53:37,CastLoot,Maybe Leion,Auspicious Kamuy Fife,1,0
1902784d-5434-4d0f-8596-710c5490f474,7/13/2021 18:53:37,NeedLoot,Karou Cookiepouch,Auspicious Kamuy Fife,1,44
c9805ff0-8754-4279-a915-4f5e5726d856,7/13/2021 18:53:37,NeedLoot,Maybe Leion,Auspicious Kamuy Fife,1,79
d49c2c16-fab2-49e4-bbee-ba6afc9aee41,7/13/2021 18:53:37,ObtainLoot,Maybe Leion,Auspicious Kamuy Fife,1,0
648c7adc-9cf0-4d4d-9b7a-3065463da83c,7/13/2021 18:53:40,CastLoot,Maybe Leion,Byakko's Mane,1,0
f5b8bc99-1e2c-4355-8eae-0c500b6a5bb9,7/13/2021 18:53:40,NeedLoot,Amye Wyldheart,Byakko's Mane,1,93
d9f97cc3-0fde-4d34-913d-e3229d52be80,7/13/2021 18:53:40,NeedLoot,Karou Cookiepouch,Byakko's Mane,1,27
37f0470e-ee22-4f48-967f-75a1cdb0117d,7/13/2021 18:53:40,NeedLoot,Your Character,Byakko's Mane,1,40
21b8f266-e694-49bb-85d2-55740cf7a407,7/13/2021 18:53:40,NeedLoot,Akito Zuta,Byakko's Mane,1,10
16bc8b2c-2bda-4f4f-934a-3931ff19b4fa,7/13/2021 18:53:40,NeedLoot,Luwu Xp,Byakko's Mane,1,58
77633f4e-4617-4bd3-99ce-82dfc8bde452,7/13/2021 18:53:40,NeedLoot,Kame Ha,Byakko's Mane,1,64
80d17f0a-384d-4846-b1d5-f007d749af42,7/13/2021 18:53:40,NeedLoot,Maybe Leion,Byakko's Mane,1,47
a38738b5-51bb-45b6-b926-7d45a7dadcd1,7/13/2021 18:53:40,ObtainLoot,Amye Wyldheart,Byakko's Mane,1,0
